Frames,Class
_UCF11_basketball_v_shooting_25_v_shooting_25_01_0.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_1.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_2.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_3.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_4.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_5.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_6.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_7.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_8.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_9.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_10.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_11.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_12.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_13.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_14.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_15.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_16.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_17.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_18.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_19.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_20.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_21.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_22.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_23.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_24.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_25.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_26.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_27.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_28.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_29.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_30.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_31.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_32.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_33.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_34.png|_UCF11_basketball_v_shooting_25_v_shooting_25_01_35.png|,basketball
_UCF11_basketball_v_shooting_19_v_shooting_19_01_0.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_1.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_2.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_3.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_4.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_5.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_6.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_7.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_8.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_9.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_10.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_11.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_12.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_13.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_14.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_15.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_16.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_17.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_18.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_19.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_20.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_21.png|_UCF11_basketball_v_shooting_19_v_shooting_19_01_22.png|,basketball
_UCF11_basketball_v_shooting_05_v_shooting_05_01_0.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_1.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_2.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_3.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_4.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_5.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_6.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_7.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_8.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_9.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_10.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_11.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_12.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_13.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_14.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_15.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_16.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_17.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_18.png|_UCF11_basketball_v_shooting_05_v_shooting_05_01_19.png|,basketball
_UCF11_golf_swing_v_golf_25_v_golf_25_01_0.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_1.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_2.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_3.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_4.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_5.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_6.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_7.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_8.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_9.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_10.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_11.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_12.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_13.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_14.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_15.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_16.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_17.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_18.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_19.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_20.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_21.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_22.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_23.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_24.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_25.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_26.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_27.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_28.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_29.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_30.png|_UCF11_golf_swing_v_golf_25_v_golf_25_01_31.png|,swing
_UCF11_golf_swing_v_golf_08_v_golf_08_01_0.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_1.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_2.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_3.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_4.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_5.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_6.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_7.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_8.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_9.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_10.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_11.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_12.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_13.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_14.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_15.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_16.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_17.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_18.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_19.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_20.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_21.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_22.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_23.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_24.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_25.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_26.png|_UCF11_golf_swing_v_golf_08_v_golf_08_01_27.png|,swing
_UCF11_golf_swing_v_golf_18_v_golf_18_01_0.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_1.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_2.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_3.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_4.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_5.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_6.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_7.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_8.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_9.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_10.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_11.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_12.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_13.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_14.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_15.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_16.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_17.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_18.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_19.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_20.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_21.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_22.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_23.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_24.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_25.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_26.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_27.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_28.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_29.png|_UCF11_golf_swing_v_golf_18_v_golf_18_01_30.png|,swing
_UCF11_golf_swing_v_golf_14_v_golf_14_01_0.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_1.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_2.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_3.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_4.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_5.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_6.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_7.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_8.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_9.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_10.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_11.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_12.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_13.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_14.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_15.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_16.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_17.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_18.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_19.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_20.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_21.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_22.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_23.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_24.png|_UCF11_golf_swing_v_golf_14_v_golf_14_01_25.png|,swing
_UCF11_golf_swing_v_golf_17_v_golf_17_01_0.png|_UCF11_golf_swing_v_golf_17_v_golf_17_01_1.png|_UCF11_golf_swing_v_golf_17_v_golf_17_01_2.png|_UCF11_golf_swing_v_golf_17_v_golf_17_01_3.png|_UCF11_golf_swing_v_golf_17_v_golf_17_01_4.png|_UCF11_golf_swing_v_golf_17_v_golf_17_01_5.png|_UCF11_golf_swing_v_golf_17_v_golf_17_01_6.png|_UCF11_golf_swing_v_golf_17_v_golf_17_01_7.png|_UCF11_golf_swing_v_golf_17_v_golf_17_01_8.png|_UCF11_golf_swing_v_golf_17_v_golf_17_01_9.png|_UCF11_golf_swing_v_golf_17_v_golf_17_01_10.png|_UCF11_golf_swing_v_golf_17_v_golf_17_01_11.png|_UCF11_golf_swing_v_golf_17_v_golf_17_01_12.png|_UCF11_golf_swing_v_golf_17_v_golf_17_01_13.png|,swing
_UCF11_golf_swing_v_golf_24_v_golf_24_01_0.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_1.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_2.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_3.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_4.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_5.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_6.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_7.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_8.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_9.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_10.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_11.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_12.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_13.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_14.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_15.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_16.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_17.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_18.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_19.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_20.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_21.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_22.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_23.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_24.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_25.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_26.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_27.png|_UCF11_golf_swing_v_golf_24_v_golf_24_01_28.png|,swing
_UCF11_golf_swing_v_golf_09_v_golf_09_01_0.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_1.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_2.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_3.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_4.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_5.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_6.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_7.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_8.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_9.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_10.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_11.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_12.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_13.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_14.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_15.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_16.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_17.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_18.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_19.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_20.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_21.png|_UCF11_golf_swing_v_golf_09_v_golf_09_01_22.png|,swing
_UCF11_golf_swing_v_golf_13_v_golf_13_01_0.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_1.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_2.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_3.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_4.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_5.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_6.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_7.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_8.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_9.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_10.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_11.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_12.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_13.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_14.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_15.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_16.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_17.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_18.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_19.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_20.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_21.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_22.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_23.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_24.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_25.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_26.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_27.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_28.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_29.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_30.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_31.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_32.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_33.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_34.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_35.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_36.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_37.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_38.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_39.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_40.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_41.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_42.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_43.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_44.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_45.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_46.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_47.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_48.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_49.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_50.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_51.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_52.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_53.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_54.png|_UCF11_golf_swing_v_golf_13_v_golf_13_01_55.png|,swing
_UCF11_golf_swing_v_golf_01_v_golf_01_01_0.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_1.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_2.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_3.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_4.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_5.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_6.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_7.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_8.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_9.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_10.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_11.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_12.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_13.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_14.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_15.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_16.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_17.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_18.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_19.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_20.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_21.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_22.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_23.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_24.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_25.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_26.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_27.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_28.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_29.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_30.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_31.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_32.png|_UCF11_golf_swing_v_golf_01_v_golf_01_01_33.png|,swing
_UCF11_golf_swing_v_golf_05_v_golf_05_01_0.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_1.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_2.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_3.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_4.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_5.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_6.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_7.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_8.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_9.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_10.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_11.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_12.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_13.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_14.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_15.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_16.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_17.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_18.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_19.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_20.png|_UCF11_golf_swing_v_golf_05_v_golf_05_01_21.png|,swing
_UCF11_golf_swing_v_golf_23_v_golf_23_01_0.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_1.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_2.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_3.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_4.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_5.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_6.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_7.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_8.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_9.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_10.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_11.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_12.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_13.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_14.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_15.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_16.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_17.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_18.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_19.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_20.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_21.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_22.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_23.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_24.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_25.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_26.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_27.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_28.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_29.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_30.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_31.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_32.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_33.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_34.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_35.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_36.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_37.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_38.png|_UCF11_golf_swing_v_golf_23_v_golf_23_01_39.png|,swing
_UCF11_golf_swing_v_golf_10_v_golf_10_01_0.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_1.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_2.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_3.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_4.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_5.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_6.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_7.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_8.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_9.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_10.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_11.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_12.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_13.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_14.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_15.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_16.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_17.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_18.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_19.png|_UCF11_golf_swing_v_golf_10_v_golf_10_01_20.png|,swing
